station_id,taxi_zone,taxi_R_total,taxi_R_male,taxi_R_female,taxi_R_age_under_29,taxi_R_age_30_54,taxi_R_age_55_over,taxi_W_total,taxi_W_male,taxi_W_female,taxi_W_age_under_29,taxi_W_age_30_54,taxi_W_age_55_over,startCount_0,endCount_0,startCount_1,endCount_1,startCount_2,endCount_2,startCount_3,endCount_3,startCount_4,endCount_4,startCount_5,endCount_5,startCount_6,endCount_6,startCount_7,endCount_7,startCount_8,endCount_8,startCount_9,endCount_9,startCount_10,endCount_10,startCount_11,endCount_11,startCount_12,endCount_12,startCount_13,endCount_13,startCount_14,endCount_14,startCount_15,endCount_15,startCount_16,endCount_16,startCount_17,endCount_17,startCount_18,endCount_18,startCount_19,endCount_19,startCount_20,endCount_20,startCount_21,endCount_21,startCount_22,endCount_22,startCount_23,endCount_23,label,capacity,lat,lon,name,short_name
3393,195,4548,2103.9999999999986,2444.000000000001,1183.0000000000011,2667.999999999999,696.9999999999997,7685,5050.999999999995,2634.000000000004,1744.0000000000007,4347.000000000001,1593.9999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,40.67943270000001,-74.00785041,Richards St & Delavan St,4202.04
3394,195,4548,2103.9999999999986,2444.000000000001,1183.0000000000011,2667.999999999999,696.9999999999997,7685,5050.999999999995,2634.000000000004,1744.0000000000007,4347.000000000001,1593.9999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,21,40.6769993,-74.00647134,Columbia St & W 9 St,4086.05
3396,40,8468,4252.999999999999,4215.000000000001,1417.999999999997,5879.999999999997,1170.0000000000039,4544,2333.9999999999995,2210.0000000000005,1025.000000000002,2622.0,897.0000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,40.6783563,-74.00014502,Clinton St & 4 Place,4119.04
3397,40,8468,4252.999999999999,4215.000000000001,1417.999999999997,5879.999999999997,1170.0000000000039,4544,2333.9999999999995,2210.0000000000005,1025.000000000002,2622.0,897.0000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,40.6763947,-73.99869893,Court St & Nelson St,4077.07
3398,40,8468,4252.999999999999,4215.000000000001,1417.999999999997,5879.999999999997,1170.0000000000039,4544,2333.9999999999995,2210.0000000000005,1025.000000000002,2622.0,897.0000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,40.67469570000001,-73.99785768,Smith St & 9 St,4077.04
3399,106,3728,1820.0000000000007,1907.9999999999993,844.9999999999987,2358.9999999999977,523.9999999999997,9279,5026.999999999995,4252.000000000005,2036.0000000000039,4918.999999999995,2324.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,24,40.67260298150126,-73.98983001708984,7 St & 3 Ave,3996.01
3400,75,25205,12027.999999999995,13177.000000000005,6839.000000000007,13812.999999999993,4553.0,31040,12150.999999999987,18889.00000000001,5531.000000000008,18407.000000000007,7102.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,24,40.7961535,-73.94782145,E 110 St & Madison Ave,7587.14
3401,106,3728,1820.0000000000007,1907.9999999999993,844.9999999999987,2358.9999999999977,523.9999999999997,9279,5026.999999999995,4252.000000000005,2036.0000000000039,4918.999999999995,2324.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,40.6724811,-73.99331394,2 Ave & 9 St,3996.04
3402,33,12611,6248.999999999996,6362.000000000004,2151.000000000003,8125.999999999996,2334.0000000000005,15811,6591.0,9220.0,3500.0000000000077,8749.999999999996,3560.999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,40.6902375,-73.99203074,Court St & State St,4488.08
3403,106,3728,1820.0000000000007,1907.9999999999993,844.9999999999987,2358.9999999999977,523.9999999999997,9279,5026.999999999995,4252.000000000005,2036.0000000000039,4918.999999999995,2324.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31,40.6705135,-73.98876585,4 Ave & 9 St,3955.05
3404,181,35129,17291.000000000007,17837.999999999993,6868.999999999995,22421.0,5839.000000000003,22580,9831.999999999987,12748.000000000013,5979.999999999992,12277.000000000013,4322.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27,40.67049220000001,-73.98541675,7 St & 5 Ave,3914.02
3405,181,35129,17291.000000000007,17837.999999999993,6868.999999999995,22421.0,5839.000000000003,22580,9831.999999999987,12748.000000000013,5979.999999999992,12277.000000000013,4322.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,40.6704836,-73.98208968,5 St & 6 Ave,3874.01
3407,106,3728,1820.0000000000007,1907.9999999999993,844.9999999999987,2358.9999999999977,523.9999999999997,9279,5026.999999999995,4252.000000000005,2036.0000000000039,4918.999999999995,2324.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,40.67909799721684,-73.98765474557877,Union St & Nevins St,4143.03
3408,52,5130,2570.000000000001,2559.9999999999986,873.9999999999983,3380.9999999999995,875.0000000000024,2706,1089.0000000000002,1616.9999999999998,660.9999999999994,1429.000000000001,615.9999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27,40.6881529,-73.99520919,Congress St & Clinton St,4455.07
3409,25,11817,5613.0,6204.0,2496.999999999997,7623.999999999999,1696.0000000000055,27777,16456.999999999993,11320.000000000007,5209.000000000003,16802.999999999996,5765.000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35,40.6867443,-73.99063168,Bergen St & Smith St,4446.01
3410,25,11817,5613.0,6204.0,2496.999999999997,7623.999999999999,1696.0000000000055,27777,16456.999999999993,11320.000000000007,5209.000000000003,16802.999999999996,5765.000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31,40.6864442,-73.98759104,Dean St & Hoyt St,4446.05
3411,25,11817,5613.0,6204.0,2496.999999999997,7623.999999999999,1696.0000000000055,27777,16456.999999999993,11320.000000000007,5209.000000000003,16802.999999999996,5765.000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27,40.6849668,-73.98620772,Bond St & Bergen St,4404.10
3412,25,11817,5613.0,6204.0,2496.999999999997,7623.999999999999,1696.0000000000055,27777,16456.999999999993,11320.000000000007,5209.000000000003,16802.999999999996,5765.000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,40.6853761,-73.98302136,Pacific St & Nevins St,4362.04
3413,25,11817,5613.0,6204.0,2496.999999999997,7623.999999999999,1696.0000000000055,27777,16456.999999999993,11320.000000000007,5209.000000000003,16802.999999999996,5765.000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22,40.6827549,-73.98258555,Wyckoff St & 3 Ave,4290.06
3414,181,35129,17291.000000000007,17837.999999999993,6868.999999999995,22421.0,5839.000000000003,22580,9831.999999999987,12748.000000000013,5979.999999999992,12277.000000000013,4322.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,33,40.680944723477296,-73.97567331790923,Bergen St & Flatbush Ave,4281.08
3415,189,12438,5918.999999999995,6519.000000000005,2765.999999999996,7727.999999999997,1943.9999999999945,4451,2072.000000000001,2378.999999999999,1062.9999999999998,2567.0,820.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,40.6793307,-73.97519523,Prospect Pl & 6 Ave,4166.08
3417,181,35129,17291.000000000007,17837.999999999993,6868.999999999995,22421.0,5839.000000000003,22580,9831.999999999987,12748.000000000013,5979.999999999992,12277.000000000013,4322.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27,40.6795766,-73.97854971,Baltic St & 5 Ave,4208.11
3418,181,35129,17291.000000000007,17837.999999999993,6868.999999999995,22421.0,5839.000000000003,22580,9831.999999999987,12748.000000000013,5979.999999999992,12277.000000000013,4322.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,33,40.67502070000001,-73.97111473,Plaza St West & Flatbush Ave,4010.13
3419,181,35129,17291.000000000007,17837.999999999993,6868.999999999995,22421.0,5839.000000000003,22580,9831.999999999987,12748.000000000013,5979.999999999992,12277.000000000013,4322.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27,40.67927879999999,-73.98154004,Douglass St & 4 Ave,4175.14
3420,106,3728,1820.0000000000007,1907.9999999999993,844.9999999999987,2358.9999999999977,523.9999999999997,9279,5026.999999999995,4252.000000000005,2036.0000000000039,4918.999999999995,2324.0000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,21,40.6802133,-73.98432695,Douglass St & 3 Ave,4217.02
3421,25,11817,5613.0,6204.0,2496.999999999997,7623.999999999999,1696.0000000000055,27777,16456.999999999993,11320.000000000007,5209.000000000003,16802.999999999996,5765.000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,40.6843549,-73.98901629,Hoyt St & Warren St,4330.09
3422,54,2415,1215.0000000000007,1199.9999999999993,377.00000000000114,1649.9999999999993,387.9999999999996,1133,762.9999999999999,370.00000000000017,221.99999999999957,681.0000000000006,229.99999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,21,40.6859296,-74.00242364,Columbia St & Degraw St,4422.04
3423,190,165,97.0,67.99999999999999,40.99999999999992,67.99999999999999,55.99999999999992,104,43.99999999999999,60.00000000000002,30.999999999999996,58.00000000000003,14.99999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,29,40.6610633719006,-73.97945255041121,West Drive & Prospect Park West,3651.04
3424,75,25205,12027.999999999995,13177.000000000005,6839.000000000007,13812.999999999993,4553.0,31040,12150.999999999987,18889.00000000001,5531.000000000008,18407.000000000007,7102.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27,40.791976,-73.945993,E 106 St & Lexington Ave,7504.18
3425,75,25205,12027.999999999995,13177.000000000005,6839.000000000007,13812.999999999993,4553.0,31040,12150.999999999987,18889.00000000001,5531.000000000008,18407.000000000007,7102.000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,33,40.7892105,-73.94370784,2 Ave & E 104 St,7436.11
3427,144,6609,3404.0,3205.0,1854.0000000000007,3576.0000000000023,1179.0000000000032,29287,13894.999999999993,15392.000000000007,9765.999999999998,15234.000000000013,4286.999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,40,40.72430527250332,-73.99600982666016,Lafayette St & Jersey St,5561.08
3429,97,14355,6816.999999999999,7538.000000000001,3122.999999999996,9007.999999999998,2224.0000000000045,17994,8389.999999999998,9604.000000000002,3818.000000000007,9978.99999999999,4197.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,39,40.68506807308177,-73.97790759801863,Hanson Pl & Ashland Pl,4395.07
3430,80,19449,9641.000000000002,9807.999999999998,5671.000000000003,11080.00000000001,2697.9999999999923,16646,8767.999999999998,7878.000000000003,3104.9999999999986,9199.00000000001,4341.999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,40.71907891179564,-73.94223690032959,Richardson St & N Henry St,5433.03
3431,170,14419,6978.000000000003,7440.999999999997,4699.999999999994,7302.000000000001,2417.000000000006,99255,51457.00000000004,47797.99999999996,25152.999999999953,56457.99999999996,17643.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,40.746524,-73.977885,E 35 St & 3 Ave,6313.02
3434,238,24692,12221.000000000002,12470.999999999998,4461.999999999989,13822.999999999995,6406.999999999994,13082,5923.999999999999,7158.000000000001,3225.9999999999995,6840.000000000003,3015.9999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35,40.79025417330417,-73.97718340158461,W 88 St & West End Ave,7484.07
3435,144,6609,3404.0,3205.0,1854.0000000000007,3576.0000000000023,1179.0000000000032,29287,13894.999999999993,15392.000000000007,9765.999999999998,15234.000000000013,4286.999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,45,40.718822,-73.99596,Grand St & Elizabeth St,5382.06
3437,238,24692,12221.000000000002,12470.999999999998,4461.999999999989,13822.999999999995,6406.999999999994,13082,5923.999999999999,7158.000000000001,3225.9999999999995,6840.000000000003,3015.9999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,39,40.79313480986664,-73.97700369358063,Riverside Dr & W 91 St,7524.16
3440,65,5257,2594.9999999999977,2662.0000000000023,1271.000000000002,3276.0000000000014,710.0000000000017,62423,45647.0,16776.0,5424.000000000017,38567.99999999999,18431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,43,40.692418292578466,-73.98949474096298,Fulton St & Adams St,4637.06
3443,230,4275,2344.9999999999977,1930.0000000000016,1017.9999999999992,2364.0000000000005,893.0000000000005,154966,88075.99999999993,66890.00000000007,34375.999999999935,94415.0,26175.00000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,41,40.76132983124814,-73.97982001304626,W 52 St & 6 Ave,6740.01
3449,112,20126,10337.99999999999,9788.00000000001,5136.000000000005,12045.000000000005,2944.9999999999927,15596,9644.000000000002,5951.999999999997,3151.000000000003,8879.0,3565.9999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,40.72146256229816,-73.94800901412964,Eckford St & Engert Ave,5512.05
3452,255,11668,6111.000000000003,5556.999999999997,3112.9999999999945,7325.999999999995,1228.9999999999984,8928,4900.999999999995,4027.000000000004,3062.999999999997,4726.000000000002,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,43,40.71915571696044,-73.94885390996933,Bayard St & Leonard St,5442.05
3453,80,19449,9641.000000000002,9807.999999999998,5671.000000000003,11080.00000000001,2697.9999999999923,16646,8767.999999999998,7878.000000000003,3104.9999999999986,9199.00000000001,4341.999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19,40.71335226222875,-73.9491033554077,Devoe St & Lorimer St,5259.06
