capacity,lat,lon,name,short_name,station_id,empytCount_0,empytCount_1,empytCount_2,empytCount_3,empytCount_4,empytCount_5,empytCount_6,empytCount_7,empytCount_8,empytCount_9,empytCount_10,empytCount_11,empytCount_12,empytCount_13,empytCount_14,empytCount_15,empytCount_16,empytCount_17,empytCount_18,empytCount_19,empytCount_20,empytCount_21,empytCount_22,empytCount_23
21,40.67759206937376,-73.95563721656801,Dean St & Franklin Ave,4107.13,3673,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,16.0,105.0,61.0,22.0,4.0,28.0,18.0,38.0,19.0,10.0,8.0
27,40.70140317257725,-73.98672670125961,Jay St & York St,4895.09,3674,19.0,54.0,24.0,135.0,64.0,0.0,0.0,10.0,5.0,8.0,17.0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,18.0
31,40.784596798848916,-73.94968539476396,3 Ave & E 95 St,7365.15,3675,20.0,9.0,67.0,30.0,2.0,0.0,5.0,65.0,39.0,25.0,29.0,13.0,30.0,27.0,39.0,12.0,38.0,14.0,27.0,5.0,6.0,0.0,0.0,1.0
24,40.675832943912894,-74.01472628116608,Van Brunt St & Van Dyke St,4095.10,3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,40.72755146730012,-74.07106071710588,Glenwood Ave,JC094,3677,2.0,0.0,62.0,0.0,0.0,0.0,24.0,59.0,0.0,0.0,0.0,9.0,4.0,71.0,108.0,0.0,13.0,87.0,7.0,157.0,34.0,0.0,0.0,0.0
18,40.72572613742557,-74.07195925712584,Fairmount Ave,JC093,3678,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0,0.0,10.0,0.0,126.0,141.0,59.0,0.0,0.0,25.0,18.0,19.0,0.0,46.0,0.0,0.0
14,40.72210378668603,-74.07145500183104,Bergen Ave,JC095,3679,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,13.0,10.0,28.0,55.0,0.0,31.0,4.0,27.0,32.0,31.0,7.0
55,40.754120810779256,-73.98025184869765,E 43 St & 5 Ave,6551.03,3680,89.0,109.0,91.0,62.0,49.0,26.0,174.0,18.0,28.0,18.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,28.0,40.0,70.0
18,40.71517767732029,-74.03768330812454,Grand St,JC102,3681,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,14.0,7.0,0.0,18.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0
43,40.73756121181137,-74.00398269295692,W 12 St & W 4 St,5997.02,3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,22.0,18.0,7.0,14.0,15.0,5.0,3.0,5.0,2.0,0.0
39,40.73944820130404,-74.00507032871245,Gansevoort St & Hudson St,6072.14,3686,0.0,3.0,0.0,0.0,19.0,8.0,0.0,27.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
59,40.74322681432173,-73.97449783980845,E 33 St & 1 Ave,6197.08,3687,16.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,6.0,7.0,2.0,7.0,4.0,9.0,14.0,14.0,12.0,8.0
29,40.75792020879402,-73.96638214588165,2 Ave & E 55 St,6650.08,3688,20.0,50.0,19.0,12.0,2.0,5.0,0.0,15.0,0.0,6.0,15.0,13.0,32.0,5.0,9.0,11.0,5.0,3.0,1.0,3.0,9.0,5.0,16.0,24.0
47,40.79904139288298,-73.96649479866028,W 104 St & Amsterdam Ave,7610.13,3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,66.0,6.0,15.0,17.0,9.0,5.0,4.0,1.0,0.0,0.0,0.0
36,40.71334184275907,-74.00935515761375,Park Pl & Church St,5288.08,3690,19.0,103.0,36.0,34.0,7.0,0.0,34.0,6.0,4.0,4.0,15.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,36.0
19,40.76408932350689,-73.9106512069702,28 Ave & 44 St,6879.04,3691,12.0,12.0,10.0,6.0,6.0,6.0,6.0,6.0,2.0,0.0,0.0,46.0,54.0,96.0,59.0,40.0,64.0,36.0,33.0,50.0,21.0,20.0,21.0,11.0
15,40.6999974843885,-73.97440128028394,5 St & Market St,4843.01,3692,42.0,12.0,13.0,12.0,36.0,97.0,19.0,17.0,19.0,15.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0
27,40.72248188638219,-73.95921930670737,N 11 St & Kent Ave,5489.04,3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
18,40.71113,-74.0789,Jackson Square,JC105,3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,8.0,20.0,0.0,0.0,11.0,40.0,0.0,0.0,23.0,0.0,0.0
43,40.77515953434235,-73.98918695747851,W 64 St & Thelonious Monk Circle,7123.04,3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,28.0,15.0,21.0,13.0,11.0,0.0,0.0,2.0,0.0,0.0
30,40.76360467795863,-73.98917958140373,W 50 St & 9 Ave,6854.05,3699,2.0,12.0,41.0,17.0,6.0,6.0,121.0,0.0,32.0,22.0,3.0,23.0,71.0,57.0,74.0,36.0,35.0,36.0,21.0,27.0,32.0,18.0,10.0,17.0
37,40.70831794366396,-74.0050408244133,Cliff St & Fulton St,5065.11,3701,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,3.0,2.0,0.0,3.0,4.0,4.0,5.0
19,40.7437524099784,-73.94176483154297,47 Ave & Skillman Ave,6237.01,3704,0.0,0.0,0.0,0.0,15.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,87.0,0.0,12.0,0.0,0.0,0.0,19.0,0.0
55,40.741459000000006,-73.983293,Lexington Ave & E 26 St,6089.08,3707,21.0,25.0,21.0,30.0,1.0,18.0,0.0,11.0,0.0,0.0,9.0,8.0,3.0,16.0,0.0,3.0,10.0,11.0,5.0,3.0,7.0,5.0,13.0,17.0
29,40.735445,-73.99431,W 13 St & 5 Ave,5947.04,3708,14.0,37.0,32.0,58.0,41.0,60.0,155.0,0.0,11.0,3.0,8.0,11.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,10.0
51,40.73804614248277,-73.99642959237099,W 15 St & 6 Ave,5989.02,3709,10.0,5.0,13.0,32.0,27.0,10.0,59.0,10.0,190.0,0.0,5.0,5.0,1.0,9.0,4.0,1.0,9.0,17.0,2.0,4.0,0.0,0.0,3.0,2.0
47,40.72966729392978,-73.98067966103555,E 13 St & Avenue A,5779.09,3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,32.0,35.0,25.0,30.0,21.0,19.0,7.0,11.0,4.0,1.0,1.0
41,40.754691750226016,-73.9974018931389,W 35 St & Dyer Ave,6569.08,3712,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,21.0,7.0,37.0,3.0,13.0,9.0,2.0,4.0,4.0,12.0,7.0
